Price,Close,High,Low,Open,Volume
Ticker,USDCNY=X,USDCNY=X,USDCNY=X,USDCNY=X,USDCNY=X
Date,,,,,
2015-03-05,6.2606000900268555,6.2606000900268555,6.2606000900268555,6.2606000900268555,0
2015-03-06,6.257400035858154,6.257400035858154,6.257400035858154,6.257400035858154,0
2015-03-09,6.253799915313721,6.253799915313721,6.253799915313721,6.253799915313721,0
2015-03-10,6.255000114440918,6.255000114440918,6.255000114440918,6.255000114440918,0
2015-03-11,6.251999855041504,6.251999855041504,6.251999855041504,6.251999855041504,0
2015-03-12,6.251999855041504,6.251999855041504,6.251999855041504,6.251999855041504,0
2015-03-13,6.251999855041504,6.251999855041504,6.251999855041504,6.251999855041504,0
2015-03-16,6.248700141906738,6.248700141906738,6.248700141906738,6.248700141906738,0
2015-03-17,6.251800060272217,6.251800060272217,6.251800060272217,6.251800060272217,0
2015-03-18,6.239500045776367,6.239500045776367,6.239500045776367,6.239500045776367,0
2015-03-19,6.218699932098389,6.218699932098389,6.218699932098389,6.218699932098389,0
2015-03-20,6.185999870300293,6.185999870300293,6.185999870300293,6.185999870300293,0
2015-03-23,6.196000099182129,6.196000099182129,6.196000099182129,6.196000099182129,0
2015-03-24,6.204999923706055,6.204999923706055,6.204999923706055,6.204999923706055,0
2015-03-25,6.195300102233887,6.195300102233887,6.195300102233887,6.195300102233887,0
2015-03-26,6.201000213623047,6.201000213623047,6.201000213623047,6.201000213623047,0
2015-03-27,6.201399803161621,6.201399803161621,6.201399803161621,6.201399803161621,0
2015-03-29,6.2052001953125,6.2052001953125,6.2052001953125,6.2052001953125,0
2015-03-30,6.196499824523926,6.196499824523926,6.196499824523926,6.196499824523926,0
2015-03-31,6.1875,6.1875,6.1875,6.1875,0
2015-04-01,6.187099933624268,6.187099933624268,6.187099933624268,6.187099933624268,0
2015-04-02,6.186999797821045,6.186999797821045,6.186999797821045,6.186999797821045,0
2015-04-05,6.186999797821045,6.186999797821045,6.186999797821045,6.186999797821045,0
2015-04-06,6.186999797821045,6.186999797821045,6.186999797821045,6.186999797821045,0
2015-04-07,6.188199996948242,6.188199996948242,6.188199996948242,6.188199996948242,0
2015-04-08,6.191400051116943,6.191400051116943,6.191400051116943,6.191400051116943,0
2015-04-09,6.194699764251709,6.194699764251709,6.194699764251709,6.194699764251709,0
2015-04-12,6.199100017547607,6.199100017547607,6.199100017547607,6.199100017547607,0
2015-04-13,6.204699993133545,6.204699993133545,6.204699993133545,6.204699993133545,0
2015-04-14,6.202099800109863,6.202099800109863,6.202099800109863,6.202099800109863,0
2015-04-15,6.193699836730957,6.193699836730957,6.193699836730957,6.193699836730957,0
2015-04-16,6.1869001388549805,6.1869001388549805,6.1869001388549805,6.1869001388549805,0
2015-04-19,6.186600208282471,6.186600208282471,6.186600208282471,6.186600208282471,0
2015-04-20,6.19189977645874,6.19189977645874,6.19189977645874,6.19189977645874,0
2015-04-21,6.19189977645874,6.19189977645874,6.19189977645874,6.19189977645874,0
2015-04-22,6.185699939727783,6.185699939727783,6.185699939727783,6.185699939727783,0
2015-04-23,6.188700199127197,6.188700199127197,6.188700199127197,6.188700199127197,0
2015-04-26,6.184800148010254,6.184800148010254,6.184800148010254,6.184800148010254,0
2015-04-27,6.209000110626221,6.209000110626221,6.209000110626221,6.209000110626221,0
2015-04-28,6.196499824523926,6.196499824523926,6.196499824523926,6.196499824523926,0
2015-04-29,6.190199851989746,6.190199851989746,6.190199851989746,6.190199851989746,0
2015-04-30,6.190999984741211,6.190999984741211,6.190999984741211,6.190999984741211,0
2015-05-03,6.190999984741211,6.190999984741211,6.190999984741211,6.190999984741211,0
2015-05-04,6.198400020599365,6.198400020599365,6.198400020599365,6.198400020599365,0
2015-05-05,6.195199966430664,6.195199966430664,6.195199966430664,6.195199966430664,0
2015-05-06,6.189000129699707,6.189000129699707,6.189000129699707,6.189000129699707,0
2015-05-07,6.197999954223633,6.197999954223633,6.197999954223633,6.197999954223633,0
2015-05-10,6.197999954223633,6.197999954223633,6.197999954223633,6.197999954223633,0
2015-05-11,6.19920015335083,6.19920015335083,6.19920015335083,6.19920015335083,0
2015-05-12,6.19890022277832,6.19890022277832,6.19890022277832,6.19890022277832,0
2015-05-13,6.1946001052856445,6.1946001052856445,6.1946001052856445,6.1946001052856445,0
2015-05-14,6.1915998458862305,6.1915998458862305,6.1915998458862305,6.1915998458862305,0
2015-05-17,6.196100234985352,6.196100234985352,6.196100234985352,6.196100234985352,0
2015-05-18,6.194300174713135,6.194300174713135,6.194300174713135,6.194300174713135,0
2015-05-19,6.196700096130371,6.196700096130371,6.196700096130371,6.196700096130371,0
2015-05-20,6.193699836730957,6.193699836730957,6.193699836730957,6.193699836730957,0
2015-05-21,6.186800003051758,6.186800003051758,6.186800003051758,6.186800003051758,0
2015-05-24,6.187399864196777,6.187399864196777,6.187399864196777,6.187399864196777,0
2015-05-25,6.191999912261963,6.191999912261963,6.191999912261963,6.191999912261963,0
2015-05-26,6.193900108337402,6.193900108337402,6.193900108337402,6.193900108337402,0
2015-05-27,6.191299915313721,6.191299915313721,6.191299915313721,6.191299915313721,0
2015-05-28,6.191199779510498,6.191199779510498,6.191199779510498,6.191199779510498,0
2015-05-31,6.188300132751465,6.188300132751465,6.188300132751465,6.188300132751465,0
2015-06-01,6.189499855041504,6.189499855041504,6.189499855041504,6.189499855041504,0
2015-06-02,6.188199996948242,6.188199996948242,6.188199996948242,6.188199996948242,0
2015-06-03,6.18779993057251,6.18779993057251,6.18779993057251,6.18779993057251,0
2015-06-04,6.191100120544434,6.191100120544434,6.191100120544434,6.191100120544434,0
2015-06-07,6.193399906158447,6.193399906158447,6.193399906158447,6.193399906158447,0
2015-06-08,6.1956000328063965,6.1956000328063965,6.1956000328063965,6.1956000328063965,0
2015-06-09,6.195700168609619,6.195700168609619,6.195700168609619,6.195700168609619,0
2015-06-10,6.195799827575684,6.195799827575684,6.195799827575684,6.195799827575684,0
2015-06-11,6.196599960327148,6.196599960327148,6.196599960327148,6.196599960327148,0
2015-06-14,6.198299884796143,6.198299884796143,6.198299884796143,6.198299884796143,0
2015-06-15,6.198999881744385,6.198999881744385,6.198999881744385,6.198999881744385,0
2015-06-16,6.198599815368652,6.198599815368652,6.198599815368652,6.198599815368652,0
2015-06-17,6.1996002197265625,6.1996002197265625,6.1996002197265625,6.1996002197265625,0
2015-06-18,6.19789981842041,6.19789981842041,6.19789981842041,6.19789981842041,0
2015-06-21,6.19950008392334,6.19950008392334,6.19950008392334,6.19950008392334,0
2015-06-22,6.19950008392334,6.19950008392334,6.19950008392334,6.19950008392334,0
2015-06-23,6.196800231933594,6.196800231933594,6.196800231933594,6.196800231933594,0
2015-06-24,6.1971001625061035,6.1971001625061035,6.1971001625061035,6.1971001625061035,0
2015-06-25,6.199399948120117,6.199399948120117,6.199399948120117,6.199399948120117,0
2015-06-28,6.198999881744385,6.198999881744385,6.198999881744385,6.198999881744385,0
2015-06-29,6.198800086975098,6.198800086975098,6.198800086975098,6.198800086975098,0
2015-06-30,6.190999984741211,6.190999984741211,6.190999984741211,6.190999984741211,0
2015-07-01,6.191500186920166,6.191500186920166,6.191500186920166,6.191500186920166,0
2015-07-02,6.194699764251709,6.194699764251709,6.194699764251709,6.194699764251709,0
2015-07-05,6.195700168609619,6.195700168609619,6.195700168609619,6.195700168609619,0
2015-07-06,6.19920015335083,6.19920015335083,6.19920015335083,6.19920015335083,0
2015-07-07,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0
2015-07-08,6.198999881744385,6.198999881744385,6.198999881744385,6.198999881744385,0
2015-07-09,6.198800086975098,6.198800086975098,6.198800086975098,6.198800086975098,0
2015-07-12,6.1992998123168945,6.1992998123168945,6.1992998123168945,6.1992998123168945,0
2015-07-13,6.198400020599365,6.198400020599365,6.198400020599365,6.198400020599365,0
2015-07-14,6.19890022277832,6.19890022277832,6.19890022277832,6.19890022277832,0
2015-07-15,6.19920015335083,6.19920015335083,6.19920015335083,6.19920015335083,0
2015-07-16,6.19950008392334,6.19950008392334,6.19950008392334,6.19950008392334,0
2015-07-19,6.19950008392334,6.19950008392334,6.19950008392334,6.19950008392334,0
2015-07-20,6.19980001449585,6.19980001449585,6.19980001449585,6.19980001449585,0
2015-07-21,6.1996002197265625,6.1996002197265625,6.1996002197265625,6.1996002197265625,0
2015-07-22,6.199399948120117,6.199399948120117,6.199399948120117,6.199399948120117,0
2015-07-23,6.19950008392334,6.19950008392334,6.19950008392334,6.19950008392334,0
2015-07-26,6.1996002197265625,6.1996002197265625,6.1996002197265625,6.1996002197265625,0
2015-07-27,6.19950008392334,6.19950008392334,6.19950008392334,6.19950008392334,0
2015-07-28,6.199399948120117,6.199399948120117,6.199399948120117,6.199399948120117,0
2015-07-29,6.198999881744385,6.198999881744385,6.198999881744385,6.198999881744385,0
2015-07-30,6.199699878692627,6.199699878692627,6.199699878692627,6.199699878692627,0
2015-08-02,6.19980001449585,6.19980001449585,6.19980001449585,6.19980001449585,0
2015-08-03,6.199699878692627,6.199699878692627,6.199699878692627,6.199699878692627,0
2015-08-04,6.1996002197265625,6.1996002197265625,6.1996002197265625,6.1996002197265625,0
2015-08-05,6.199699878692627,6.199699878692627,6.199699878692627,6.199699878692627,0
2015-08-06,6.199699878692627,6.199699878692627,6.199699878692627,6.199699878692627,0
2015-08-09,6.199699878692627,6.199699878692627,6.199699878692627,6.199699878692627,0
2015-08-10,6.199699878692627,6.199699878692627,6.199699878692627,6.199699878692627,0
2015-08-11,6.314899921417236,6.314899921417236,6.314899921417236,6.314899921417236,0
2015-08-12,6.376999855041504,6.376999855041504,6.376999855041504,6.376999855041504,0
2015-08-13,6.388899803161621,6.388899803161621,6.388899803161621,6.388899803161621,0
2015-08-16,6.381800174713135,6.381800174713135,6.381800174713135,6.381800174713135,0
2015-08-17,6.384699821472168,6.384699821472168,6.384699821472168,6.384699821472168,0
2015-08-18,6.383800029754639,6.383800029754639,6.383800029754639,6.383800029754639,0
2015-08-19,6.385799884796143,6.385799884796143,6.385799884796143,6.385799884796143,0
2015-08-20,6.379000186920166,6.379000186920166,6.379000186920166,6.379000186920166,0
2015-08-23,6.378900051116943,6.378900051116943,6.378900051116943,6.378900051116943,0
2015-08-24,6.394400119781494,6.394400119781494,6.394400119781494,6.394400119781494,0
2015-08-25,6.402900218963623,6.402900218963623,6.402900218963623,6.402900218963623,0
2015-08-26,6.401000022888184,6.401000022888184,6.401000022888184,6.401000022888184,0
2015-08-27,6.395299911499023,6.395299911499023,6.395299911499023,6.395299911499023,0
2015-08-30,6.378499984741211,6.378499984741211,6.378499984741211,6.378499984741211,0
2015-08-31,6.366399765014648,6.366399765014648,6.366399765014648,6.366399765014648,0
2015-09-01,6.354499816894531,6.354499816894531,6.354499816894531,6.354499816894531,0
2015-09-02,6.345900058746338,6.345900058746338,6.345900058746338,6.345900058746338,0
2015-09-03,6.345900058746338,6.345900058746338,6.345900058746338,6.345900058746338,0
2015-09-06,6.345900058746338,6.345900058746338,6.345900058746338,6.345900058746338,0
2015-09-07,6.355899810791016,6.355899810791016,6.355899810791016,6.355899810791016,0
2015-09-08,6.3572001457214355,6.3572001457214355,6.3572001457214355,6.3572001457214355,0
2015-09-09,6.367800235748291,6.367800235748291,6.367800235748291,6.367800235748291,0
2015-09-10,6.367199897766113,6.367199897766113,6.367199897766113,6.367199897766113,0
2015-09-13,6.364999771118164,6.364999771118164,6.364999771118164,6.364999771118164,0
2015-09-14,6.357900142669678,6.357900142669678,6.357900142669678,6.357900142669678,0
2015-09-15,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,0
2015-09-16,6.360899925231934,6.360899925231934,6.360899925231934,6.360899925231934,0
2015-09-17,6.355999946594238,6.355999946594238,6.355999946594238,6.355999946594238,0
2015-09-20,6.354300022125244,6.354300022125244,6.354300022125244,6.354300022125244,0
2015-09-21,6.359099864959717,6.359099864959717,6.359099864959717,6.359099864959717,0
2015-09-22,6.366000175476074,6.366000175476074,6.366000175476074,6.366000175476074,0
2015-09-23,6.373700141906738,6.373700141906738,6.373700141906738,6.373700141906738,0
2015-09-24,6.373300075531006,6.373300075531006,6.373300075531006,6.373300075531006,0
2015-09-27,6.364099979400635,6.364099979400635,6.364099979400635,6.364099979400635,0
2015-09-28,6.358799934387207,6.358799934387207,6.358799934387207,6.358799934387207,0
2015-09-29,6.353600025177002,6.353600025177002,6.353600025177002,6.353600025177002,0
2015-09-30,6.347099781036377,6.347099781036377,6.347099781036377,6.347099781036377,0
2015-10-01,6.346099853515625,6.346099853515625,6.346099853515625,6.346099853515625,0
2015-10-04,6.346099853515625,6.346099853515625,6.346099853515625,6.346099853515625,0
2015-10-05,6.346099853515625,6.346099853515625,6.346099853515625,6.346099853515625,0
2015-10-06,6.346099853515625,6.346099853515625,6.346099853515625,6.346099853515625,0
2015-10-07,6.346099853515625,6.346099853515625,6.346099853515625,6.346099853515625,0
2015-10-08,6.343500137329102,6.343500137329102,6.343500137329102,6.343500137329102,0
2015-10-11,6.335299968719482,6.335299968719482,6.335299968719482,6.335299968719482,0
2015-10-12,6.313000202178955,6.313000202178955,6.313000202178955,6.313000202178955,0
2015-10-13,6.332300186157227,6.332300186157227,6.332300186157227,6.332300186157227,0
2015-10-14,6.337699890136719,6.337699890136719,6.337699890136719,6.337699890136719,0
2015-10-15,6.33620023727417,6.33620023727417,6.33620023727417,6.33620023727417,0
2015-10-18,6.342599868774414,6.342599868774414,6.342599868774414,6.342599868774414,0
2015-10-19,6.350100040435791,6.350100040435791,6.350100040435791,6.350100040435791,0
2015-10-20,6.338399887084961,6.338399887084961,6.338399887084961,6.338399887084961,0
2015-10-21,6.339300155639648,6.339300155639648,6.339300155639648,6.339300155639648,0
2015-10-22,6.3480000495910645,6.3480000495910645,6.3480000495910645,6.3480000495910645,0
2015-10-26,6.339099884033203,6.339099884033203,6.339099884033203,6.339099884033203,0
2015-10-27,6.343200206756592,6.343200206756592,6.343200206756592,6.343200206756592,0
2015-10-28,6.343200206756592,6.343200206756592,6.343200206756592,6.343200206756592,0
2015-10-29,6.349299907684326,6.349299907684326,6.349299907684326,6.349299907684326,0
2015-10-30,6.346700191497803,6.346700191497803,6.346700191497803,6.346700191497803,0
2015-11-02,6.30810022354126,6.30810022354126,6.30810022354126,6.30810022354126,0
2015-11-03,6.327400207519531,6.327400207519531,6.327400207519531,6.327400207519531,0
2015-11-04,6.326099872589111,6.326099872589111,6.326099872589111,6.326099872589111,0
2015-11-05,6.325900077819824,6.325900077819824,6.325900077819824,6.325900077819824,0
2015-11-06,6.33620023727417,6.33620023727417,6.33620023727417,6.33620023727417,0
2015-11-09,6.343100070953369,6.343100070953369,6.343100070953369,6.343100070953369,0
2015-11-10,6.352200031280518,6.352200031280518,6.352200031280518,6.352200031280518,0
2015-11-11,6.351799964904785,6.351799964904785,6.351799964904785,6.351799964904785,0
2015-11-12,6.357500076293945,6.357500076293945,6.357500076293945,6.357500076293945,0
2015-11-13,6.359300136566162,6.359300136566162,6.359300136566162,6.359300136566162,0
2015-11-16,6.363800048828125,6.363800048828125,6.363800048828125,6.363800048828125,0
2015-11-17,6.361199855804443,6.361199855804443,6.361199855804443,6.361199855804443,0
2015-11-18,6.368599891662598,6.368599891662598,6.368599891662598,6.368599891662598,0
2015-11-19,6.374899864196777,6.374899864196777,6.374899864196777,6.374899864196777,0
2015-11-20,6.373000144958496,6.373000144958496,6.373000144958496,6.373000144958496,0
2015-11-23,6.375,6.375,6.375,6.375,0
2015-11-24,6.379300117492676,6.379300117492676,6.379300117492676,6.379300117492676,0
2015-11-25,6.379799842834473,6.379799842834473,6.379799842834473,6.379799842834473,0
2015-11-26,6.379199981689453,6.379199981689453,6.379199981689453,6.379199981689453,0
2015-11-27,6.3796000480651855,6.3796000480651855,6.3796000480651855,6.3796000480651855,0
2015-11-30,6.385000228881836,6.385000228881836,6.385000228881836,6.385000228881836,0
2015-12-01,6.388199806213379,6.388199806213379,6.388199806213379,6.388199806213379,0
2015-12-02,6.388800144195557,6.388800144195557,6.388800144195557,6.388800144195557,0
2015-12-03,6.388800144195557,6.388800144195557,6.388800144195557,6.388800144195557,0
2015-12-04,6.387499809265137,6.387499809265137,6.387499809265137,6.387499809265137,0
2015-12-07,6.39109992980957,6.39109992980957,6.39109992980957,6.39109992980957,0
2015-12-08,6.398200035095215,6.398200035095215,6.398200035095215,6.398200035095215,0
2015-12-09,6.407199859619141,6.407199859619141,6.407199859619141,6.407199859619141,0
2015-12-10,6.418000221252441,6.418000221252441,6.418000221252441,6.418000221252441,0
2015-12-11,6.427800178527832,6.427800178527832,6.427800178527832,6.427800178527832,0
2015-12-14,6.445300102233887,6.445300102233887,6.445300102233887,6.445300102233887,0
2015-12-15,6.448999881744385,6.448999881744385,6.448999881744385,6.448999881744385,0
2015-12-16,6.451000213623047,6.451000213623047,6.451000213623047,6.451000213623047,0
2015-12-17,6.4633002281188965,6.4633002281188965,6.4633002281188965,6.4633002281188965,0
2015-12-18,6.473700046539307,6.473700046539307,6.473700046539307,6.473700046539307,0
2015-12-21,6.471499919891357,6.471499919891357,6.471499919891357,6.471499919891357,0
2015-12-22,6.470799922943115,6.470799922943115,6.470799922943115,6.470799922943115,0
2015-12-23,6.468800067901611,6.468800067901611,6.468800067901611,6.468800067901611,0
2015-12-24,6.467800140380859,6.467800140380859,6.467800140380859,6.467800140380859,0
2015-12-25,6.467299938201904,6.467299938201904,6.467299938201904,6.467299938201904,0
2015-12-28,6.467299938201904,6.467299938201904,6.467299938201904,6.467299938201904,0
2015-12-29,6.478700160980225,6.478700160980225,6.478700160980225,6.478700160980225,0
2015-12-30,6.474800109863281,6.474800109863281,6.474800109863281,6.474800109863281,0
2015-12-31,6.481200218200684,6.481200218200684,6.481200218200684,6.481200218200684,0
2016-01-01,6.483699798583984,6.483699798583984,6.483699798583984,6.483699798583984,0
2016-01-04,6.483699798583984,6.483699798583984,6.483699798583984,6.483699798583984,0
2016-01-05,6.525400161743164,6.525400161743164,6.525400161743164,6.525400161743164,0
2016-01-06,6.512499809265137,6.512499809265137,6.512499809265137,6.512499809265137,0
2016-01-07,6.5467000007629395,6.5467000007629395,6.5467000007629395,6.5467000007629395,0
2016-01-08,6.582900047302246,6.582900047302246,6.582900047302246,6.582900047302246,0
2016-01-11,6.58650016784668,6.58650016784668,6.58650016784668,6.58650016784668,0
2016-01-12,6.559500217437744,6.559500217437744,6.559500217437744,6.559500217437744,0
2016-01-13,6.5625,6.5625,6.5625,6.5625,0
2016-01-14,6.565400123596191,6.565400123596191,6.565400123596191,6.565400123596191,0
2016-01-15,6.5802001953125,6.5802001953125,6.5802001953125,6.5802001953125,0
2016-01-18,6.574900150299072,6.574900150299072,6.574900150299072,6.574900150299072,0
2016-01-19,6.568900108337402,6.568900108337402,6.568900108337402,6.568900108337402,0
2016-01-20,6.568600177764893,6.568600177764893,6.568600177764893,6.568600177764893,0
2016-01-21,6.568399906158447,6.568399906158447,6.568399906158447,6.568399906158447,0
2016-01-22,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0
2016-01-25,6.5690999031066895,6.5690999031066895,6.5690999031066895,6.5690999031066895,0
2016-01-26,6.569399833679199,6.569399833679199,6.569399833679199,6.569399833679199,0
2016-01-27,6.572500228881836,6.572500228881836,6.572500228881836,6.572500228881836,0
2016-01-28,6.567800045013428,6.567800045013428,6.567800045013428,6.567800045013428,0
2016-01-29,6.565199851989746,6.565199851989746,6.565199851989746,6.565199851989746,0
2016-02-01,6.566100120544434,6.566100120544434,6.566100120544434,6.566100120544434,0
2016-02-02,6.568399906158447,6.568399906158447,6.568399906158447,6.568399906158447,0
2016-02-03,6.569799900054932,6.569799900054932,6.569799900054932,6.569799900054932,0
2016-02-04,6.566999912261963,6.566999912261963,6.566999912261963,6.566999912261963,0
2016-02-05,6.554800033569336,6.554800033569336,6.554800033569336,6.554800033569336,0
2016-02-08,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2016-02-09,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2016-02-10,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2016-02-11,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2016-02-12,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2016-02-15,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2016-02-16,6.486199855804443,6.486199855804443,6.486199855804443,6.486199855804443,0
2016-02-17,6.506899833679199,6.506899833679199,6.506899833679199,6.506899833679199,0
2016-02-18,6.5183000564575195,6.5183000564575195,6.5183000564575195,6.5183000564575195,0
2016-02-19,6.508800029754639,6.508800029754639,6.508800029754639,6.508800029754639,0
2016-02-22,6.512400150299072,6.512400150299072,6.512400150299072,6.512400150299072,0
2016-02-23,6.5117998123168945,6.5117998123168945,6.5117998123168945,6.5117998123168945,0
2016-02-24,6.517099857330322,6.517099857330322,6.517099857330322,6.517099857330322,0
2016-02-25,6.521699905395508,6.521699905395508,6.521699905395508,6.521699905395508,0
2016-02-26,6.523499965667725,6.523499965667725,6.523499965667725,6.523499965667725,0
2016-02-29,6.530399799346924,6.530399799346924,6.530399799346924,6.530399799346924,0
2016-03-01,6.544000148773193,6.544000148773193,6.544000148773193,6.544000148773193,0
2016-03-02,6.542099952697754,6.542099952697754,6.542099952697754,6.542099952697754,0
2016-03-03,6.540999889373779,6.540999889373779,6.540999889373779,6.540999889373779,0
2016-03-04,6.521500110626221,6.521500110626221,6.521500110626221,6.521500110626221,0
2016-03-07,6.4980998039245605,6.4980998039245605,6.4980998039245605,6.4980998039245605,0
2016-03-08,6.506800174713135,6.506800174713135,6.506800174713135,6.506800174713135,0
2016-03-09,6.494699954986572,6.494699954986572,6.494699954986572,6.494699954986572,0
2016-03-10,6.502999782562256,6.502999782562256,6.502999782562256,6.502999782562256,0
2016-03-11,6.498600006103516,6.498600006103516,6.498600006103516,6.498600006103516,0
2016-03-14,6.485300064086914,6.485300064086914,6.485300064086914,6.485300064086914,0
2016-03-15,6.489999771118164,6.489999771118164,6.489999771118164,6.489999771118164,0
2016-03-16,6.504499912261963,6.504499912261963,6.504499912261963,6.504499912261963,0
2016-03-17,6.51200008392334,6.51200008392334,6.51200008392334,6.51200008392334,0
2016-03-18,6.465000152587891,6.465000152587891,6.465000152587891,6.465000152587891,0
2016-03-21,6.461599826812744,6.461599826812744,6.461599826812744,6.461599826812744,0
2016-03-22,6.474599838256836,6.474599838256836,6.474599838256836,6.474599838256836,0
2016-03-23,6.480100154876709,6.480100154876709,6.480100154876709,6.480100154876709,0
2016-03-24,6.496300220489502,6.496300220489502,6.496300220489502,6.496300220489502,0
2016-03-25,6.504700183868408,6.504700183868408,6.504700183868408,6.504700183868408,0
2016-03-27,6.526500225067139,6.526500225067139,6.526500225067139,6.526500225067139,0
2016-03-28,6.500999927520752,6.500999927520752,6.500999927520752,6.500999927520752,0
2016-03-29,6.504899978637695,6.504899978637695,6.504899978637695,6.504899978637695,0
2016-03-30,6.455100059509277,6.455100059509277,6.455100059509277,6.455100059509277,0
2016-03-31,6.439000129699707,6.439000129699707,6.439000129699707,6.439000129699707,0
2016-04-03,6.468599796295166,6.468599796295166,6.468599796295166,6.468599796295166,0
2016-04-04,6.468599796295166,6.468599796295166,6.468599796295166,6.468599796295166,0
2016-04-05,6.467299938201904,6.467299938201904,6.467299938201904,6.467299938201904,0
2016-04-06,6.470900058746338,6.470900058746338,6.470900058746338,6.470900058746338,0
2016-04-07,6.453000068664551,6.453000068664551,6.453000068664551,6.453000068664551,0
2016-04-10,6.4558000564575195,6.4558000564575195,6.4558000564575195,6.4558000564575195,0
2016-04-11,6.44950008392334,6.44950008392334,6.44950008392334,6.44950008392334,0
2016-04-12,6.455599784851074,6.455599784851074,6.455599784851074,6.455599784851074,0
2016-04-13,6.468400001525879,6.468400001525879,6.468400001525879,6.468400001525879,0
